"","state","solution_level","total_fw_kg_per_capita","likely_fw_baseline_low_kg_per_capita","likely_fw_baseline_high_kg_per_capita","likely_fw_alternative_low_kg_per_capita","likely_fw_alternative_high_kg_per_capita"
"291","WI","Animal Feed",537.960705,2.42860108500044,4.85720217000087,2.42860108500044,4.85720217000087
"292","WI","Recycling",537.960705,14.6026399427724,29.2052798855447,15.5597287799383,31.1194575598766
"293","WI","All",537.960705,17.9358295511986,35.8716591023971,19.8867251998928,39.7734503997857
"294","WI","Real",537.960705,3.3331896084262,6.66637921685239,4.32699641995453,8.65399283990906
"295","WY","Prevention",200.487885,0.763464546251232,1.52692909250246,2.37298906121795,4.7459781224359
"296","WY","Rescue",200.487885,0.303444775080978,0.606889550161957,0.455389894863703,0.910779789727405
"297","WY","Animal Feed",200.487885,0.309341981694755,0.618683963389509,0.309341981694755,0.618683963389509
"298","WY","Recycling",200.487885,7.48276777740887,14.9655355548177,8.73706561640344,17.4741312328069
"299","WY","All",200.487885,8.85901908043583,17.7180381608717,11.8747865541798,23.7495731083597
"300","WY","Real",200.487885,1.37625130302697,2.75250260605393,3.13772093777641,6.27544187555282
